client,round,loss,accuracy
l_curve_5,1,0.7728255391120911,0.4761904776096344
l_curve_5,2,0.7496983408927917,0.4761904776096344
l_curve_5,3,0.7282676696777344,0.4761904776096344
l_curve_5,4,0.707902729511261,0.5714285969734192
l_curve_5,5,0.6884599924087524,0.5714285969734192
l_curve_5,6,0.6696021556854248,0.5714285969734192
l_curve_5,7,0.6511615514755249,0.5714285969734192
l_curve_5,8,0.632837176322937,0.6190476417541504
l_curve_5,9,0.6149293184280396,0.6190476417541504
l_curve_5,10,0.5972113609313965,0.6666666865348816
l_curve_5,11,0.5798102617263794,0.7142857313156128
l_curve_5,12,0.5630732178688049,0.761904776096344
l_curve_5,13,0.5465974807739258,0.8571428656578064
l_curve_5,14,0.5304616689682007,0.9047619104385376
l_curve_5,15,0.5146269798278809,0.9047619104385376
l_curve_5,16,0.4990139603614807,0.9523809552192688
l_curve_5,17,0.48387035727500916,0.9523809552192688
l_curve_5,18,0.4690035283565521,0.9523809552192688
l_curve_5,19,0.45455995202064514,0.9523809552192688
l_curve_5,20,0.44046130776405334,0.9523809552192688
l_curve_5,21,0.4268125295639038,1.0
l_curve_5,22,0.41366028785705566,1.0
l_curve_5,23,0.40108853578567505,1.0
l_curve_5,24,0.38879114389419556,1.0
l_curve_5,25,0.3768303394317627,1.0
l_curve_5,26,0.36515647172927856,1.0
l_curve_5,27,0.35365262627601624,1.0
l_curve_5,28,0.3425036072731018,1.0
l_curve_5,29,0.33186668157577515,1.0
l_curve_5,30,0.32176852226257324,1.0
l_curve_5,31,0.3119529187679291,1.0
l_curve_5,32,0.30214792490005493,1.0
l_curve_5,33,0.2930988669395447,1.0
l_curve_5,34,0.2843949794769287,1.0
l_curve_5,35,0.27603381872177124,1.0
l_curve_5,36,0.26830846071243286,1.0
l_curve_5,37,0.26069802045822144,1.0
l_curve_5,38,0.25325462222099304,1.0
l_curve_5,39,0.246123269200325,1.0
l_curve_5,40,0.2392493486404419,1.0
l_curve_5,41,0.2328200787305832,1.0
l_curve_5,42,0.2268010973930359,1.0
l_curve_5,43,0.22059790790081024,1.0
l_curve_5,44,0.21466796100139618,1.0
l_curve_5,45,0.20900608599185944,1.0
l_curve_5,46,0.20364779233932495,1.0
l_curve_5,47,0.1990094929933548,1.0
l_curve_5,48,0.19427113234996796,1.0
l_curve_5,49,0.18956167995929718,1.0
l_curve_5,50,0.18502160906791687,1.0
l_curve_5,51,0.18084074556827545,1.0
l_curve_5,52,0.17691023647785187,1.0
l_curve_5,53,0.17306633293628693,1.0
l_curve_5,54,0.1695001870393753,1.0
l_curve_5,55,0.16621610522270203,1.0
l_curve_5,56,0.16295407712459564,1.0
l_curve_5,57,0.1597115695476532,1.0
l_curve_5,58,0.15677490830421448,1.0
l_curve_5,59,0.15387585759162903,1.0
l_curve_5,60,0.1510360687971115,1.0
l_curve_5,61,0.1483762264251709,1.0
l_curve_5,62,0.1458311825990677,1.0
l_curve_5,63,0.1434875726699829,1.0
l_curve_5,64,0.14127999544143677,1.0
l_curve_5,65,0.13946367800235748,1.0
l_curve_5,66,0.1374480277299881,1.0
l_curve_5,67,0.13559244573116302,1.0
l_curve_5,68,0.13393016159534454,1.0
l_curve_5,69,0.13240216672420502,1.0
l_curve_5,70,0.13093648850917816,1.0
l_curve_5,71,0.12942321598529816,1.0
l_curve_5,72,0.12794849276542664,1.0
l_curve_5,73,0.12640224397182465,1.0
l_curve_5,74,0.12482103705406189,1.0
l_curve_5,75,0.12324582785367966,1.0
l_curve_5,76,0.12187574058771133,1.0
l_curve_5,77,0.12097037583589554,1.0
l_curve_5,78,0.1202303022146225,1.0
l_curve_5,79,0.11927212029695511,1.0
l_curve_5,80,0.1182854175567627,1.0
l_curve_5,81,0.1175251379609108,1.0
l_curve_5,82,0.11653748154640198,1.0
l_curve_5,83,0.11565767228603363,1.0
l_curve_5,84,0.11491134017705917,1.0
l_curve_5,85,0.11380184441804886,1.0
l_curve_5,86,0.11278258264064789,1.0
l_curve_5,87,0.11201895028352737,1.0
l_curve_5,88,0.11145754158496857,1.0
l_curve_5,89,0.11089557409286499,1.0
l_curve_5,90,0.11007467657327652,1.0
l_curve_5,91,0.10913244634866714,1.0
l_curve_5,92,0.1087600588798523,1.0
l_curve_5,93,0.10805259644985199,1.0
l_curve_5,94,0.10728747397661209,1.0
l_curve_5,95,0.10658537596464157,1.0
l_curve_5,96,0.1062118411064148,1.0
l_curve_5,97,0.1057155504822731,1.0
l_curve_5,98,0.10519586503505707,1.0
l_curve_5,99,0.10460603982210159,1.0
l_curve_5,100,0.10420095175504684,1.0
l_curve_5,101,0.10398489981889725,1.0
l_curve_5,102,0.10382922738790512,1.0
l_curve_5,103,0.10341943800449371,1.0
l_curve_5,104,0.10310491174459457,1.0
l_curve_5,105,0.10296162217855453,1.0
l_curve_5,106,0.10238344222307205,1.0
l_curve_5,107,0.10208383947610855,1.0
l_curve_5,108,0.10192816704511642,1.0
l_curve_5,109,0.10178552567958832,1.0
l_curve_5,110,0.10138815641403198,1.0
l_curve_5,111,0.10092028975486755,1.0
l_curve_5,112,0.1003555878996849,1.0
