client,round,loss,accuracy
nofed,1,0.6215413808822632,0.578125
nofed,2,0.6153414249420166,0.671875
nofed,3,0.6094313263893127,0.71875
nofed,4,0.6036159992218018,0.78125
nofed,5,0.5979140400886536,0.765625
nofed,6,0.5922037363052368,0.734375
nofed,7,0.5867480039596558,0.765625
nofed,8,0.5813138484954834,0.765625
nofed,9,0.5758759379386902,0.78125
nofed,10,0.5704839825630188,0.78125
nofed,11,0.5650097727775574,0.796875
nofed,12,0.5597941279411316,0.796875
nofed,13,0.5545387268066406,0.796875
nofed,14,0.5492665767669678,0.8125
nofed,15,0.5439989566802979,0.8125
nofed,16,0.5387418866157532,0.8125
nofed,17,0.533648669719696,0.8125
nofed,18,0.5286357402801514,0.8125
nofed,19,0.5233334302902222,0.8125
nofed,20,0.5181912183761597,0.8125
nofed,21,0.5131368637084961,0.8125
nofed,22,0.5081092119216919,0.8125
nofed,23,0.503195583820343,0.8125
nofed,24,0.49834582209587097,0.8125
nofed,25,0.4935474991798401,0.8125
nofed,26,0.48875585198402405,0.8125
nofed,27,0.4838607907295227,0.8125
nofed,28,0.47917380928993225,0.8125
nofed,29,0.4746232330799103,0.8125
nofed,30,0.4700983464717865,0.8125
nofed,31,0.4655527174472809,0.8125
nofed,32,0.4610167145729065,0.796875
nofed,33,0.45679134130477905,0.8125
nofed,34,0.45269691944122314,0.8125
nofed,35,0.4484812021255493,0.8125
nofed,36,0.4444981813430786,0.8125
nofed,37,0.44051694869995117,0.8125
nofed,38,0.436483234167099,0.8125
nofed,39,0.43269050121307373,0.8125
nofed,40,0.42874354124069214,0.828125
nofed,41,0.42502546310424805,0.828125
nofed,42,0.42135363817214966,0.828125
nofed,43,0.4176532030105591,0.828125
nofed,44,0.4143778681755066,0.828125
nofed,45,0.4108659327030182,0.828125
nofed,46,0.4074587821960449,0.828125
nofed,47,0.40414512157440186,0.828125
nofed,48,0.40088263154029846,0.828125
nofed,49,0.3978385329246521,0.828125
nofed,50,0.39460301399230957,0.828125
nofed,51,0.3915027379989624,0.828125
nofed,52,0.38839754462242126,0.828125
nofed,53,0.38569751381874084,0.828125
nofed,54,0.3827965557575226,0.828125
nofed,55,0.3799453377723694,0.828125
nofed,56,0.3770609498023987,0.828125
nofed,57,0.37453123927116394,0.828125
nofed,58,0.37169694900512695,0.828125
nofed,59,0.3689417243003845,0.828125
nofed,60,0.36650702357292175,0.828125
nofed,61,0.3639974594116211,0.828125
nofed,62,0.3613641858100891,0.84375
nofed,63,0.3590107560157776,0.84375
nofed,64,0.35677751898765564,0.84375
nofed,65,0.3543677031993866,0.84375
nofed,66,0.35216978192329407,0.84375
nofed,67,0.34972208738327026,0.84375
nofed,68,0.34710925817489624,0.84375
nofed,69,0.3450007736682892,0.84375
nofed,70,0.3426334261894226,0.84375
nofed,71,0.3404022455215454,0.84375
nofed,72,0.33844953775405884,0.84375
nofed,73,0.3359854817390442,0.84375
nofed,74,0.3339316248893738,0.84375
nofed,75,0.3319653570652008,0.84375
nofed,76,0.33000648021698,0.859375
nofed,77,0.32822906970977783,0.859375
nofed,78,0.32619649171829224,0.859375
nofed,79,0.32424259185791016,0.859375
nofed,80,0.3223089575767517,0.859375
nofed,81,0.32048678398132324,0.859375
