client,round,loss,accuracy
l_curve_1,1,0.7702473402023315,0.5
l_curve_1,2,0.7624998092651367,0.5
l_curve_1,3,0.7546749114990234,0.5
l_curve_1,4,0.7471880912780762,0.53125
l_curve_1,5,0.7396817207336426,0.5625
l_curve_1,6,0.7321597933769226,0.5625
l_curve_1,7,0.7248036861419678,0.5625
l_curve_1,8,0.717618465423584,0.59375
l_curve_1,9,0.7103525400161743,0.6875
l_curve_1,10,0.7033833265304565,0.75
l_curve_1,11,0.6964583396911621,0.75
l_curve_1,12,0.6895644068717957,0.75
l_curve_1,13,0.6828044652938843,0.78125
l_curve_1,14,0.6760796904563904,0.78125
l_curve_1,15,0.6695301532745361,0.78125
l_curve_1,16,0.6631068587303162,0.78125
l_curve_1,17,0.6567428708076477,0.78125
l_curve_1,18,0.6505144834518433,0.78125
l_curve_1,19,0.644436240196228,0.78125
l_curve_1,20,0.6382638812065125,0.78125
l_curve_1,21,0.632347583770752,0.78125
l_curve_1,22,0.6264305114746094,0.8125
l_curve_1,23,0.6204938888549805,0.8125
l_curve_1,24,0.6147769689559937,0.8125
l_curve_1,25,0.6091635823249817,0.8125
l_curve_1,26,0.6036603450775146,0.8125
l_curve_1,27,0.5981897711753845,0.78125
l_curve_1,28,0.5929204821586609,0.78125
l_curve_1,29,0.587677538394928,0.78125
l_curve_1,30,0.5824846029281616,0.78125
l_curve_1,31,0.5774509906768799,0.78125
l_curve_1,32,0.5724105834960938,0.78125
l_curve_1,33,0.5676022171974182,0.78125
l_curve_1,34,0.5626979470252991,0.78125
l_curve_1,35,0.5578922033309937,0.78125
l_curve_1,36,0.5531770586967468,0.78125
l_curve_1,37,0.5485206842422485,0.8125
l_curve_1,38,0.5440107583999634,0.8125
l_curve_1,39,0.5395627021789551,0.8125
l_curve_1,40,0.5351154208183289,0.78125
l_curve_1,41,0.530767560005188,0.78125
l_curve_1,42,0.526473879814148,0.8125
l_curve_1,43,0.5223221778869629,0.8125
l_curve_1,44,0.5181682109832764,0.8125
l_curve_1,45,0.5140986442565918,0.8125
l_curve_1,46,0.5101560950279236,0.84375
l_curve_1,47,0.5062066316604614,0.84375
l_curve_1,48,0.5022753477096558,0.84375
l_curve_1,49,0.49841588735580444,0.84375
l_curve_1,50,0.4947125315666199,0.875
l_curve_1,51,0.49105119705200195,0.875
l_curve_1,52,0.4874034523963928,0.875
l_curve_1,53,0.48386678099632263,0.875
l_curve_1,54,0.48043227195739746,0.875
l_curve_1,55,0.477073609828949,0.875
l_curve_1,56,0.47364550828933716,0.875
l_curve_1,57,0.47041696310043335,0.875
l_curve_1,58,0.4671560525894165,0.875
l_curve_1,59,0.4640570878982544,0.875
l_curve_1,60,0.4609847068786621,0.875
l_curve_1,61,0.45788925886154175,0.875
l_curve_1,62,0.45489323139190674,0.875
l_curve_1,63,0.45181769132614136,0.875
l_curve_1,64,0.44895052909851074,0.875
l_curve_1,65,0.4461299180984497,0.90625
l_curve_1,66,0.4433077573776245,0.90625
l_curve_1,67,0.4406283497810364,0.90625
l_curve_1,68,0.4378017485141754,0.875
l_curve_1,69,0.43515336513519287,0.875
l_curve_1,70,0.43256404995918274,0.875
l_curve_1,71,0.430017352104187,0.84375
l_curve_1,72,0.4275345504283905,0.84375
l_curve_1,73,0.4249457120895386,0.84375
l_curve_1,74,0.4225255846977234,0.84375
l_curve_1,75,0.42011186480522156,0.84375
l_curve_1,76,0.41787248849868774,0.84375
l_curve_1,77,0.4156048595905304,0.84375
l_curve_1,78,0.41326847672462463,0.84375
l_curve_1,79,0.41107332706451416,0.84375
l_curve_1,80,0.4089696407318115,0.84375
l_curve_1,81,0.40693342685699463,0.84375
l_curve_1,82,0.4048238694667816,0.84375
l_curve_1,83,0.40281230211257935,0.84375
l_curve_1,84,0.4008297324180603,0.84375
l_curve_1,85,0.3987797498703003,0.84375
l_curve_1,86,0.39685142040252686,0.84375
l_curve_1,87,0.39500975608825684,0.84375
l_curve_1,88,0.3931296467781067,0.84375
l_curve_1,89,0.39138999581336975,0.84375
l_curve_1,90,0.38956132531166077,0.84375
l_curve_1,91,0.3878285884857178,0.84375
l_curve_1,92,0.3861945867538452,0.84375
