client,round,loss,accuracy
l_curve_5,1,0.9882568120956421,0.4285714328289032
l_curve_5,2,0.9483436346054077,0.4285714328289032
l_curve_5,3,0.9106959104537964,0.4285714328289032
l_curve_5,4,0.8751376271247864,0.4285714328289032
l_curve_5,5,0.8416489362716675,0.4285714328289032
l_curve_5,6,0.8098410367965698,0.4285714328289032
l_curve_5,7,0.7793962359428406,0.4285714328289032
l_curve_5,8,0.7500226497650146,0.4285714328289032
l_curve_5,9,0.7217661738395691,0.4285714328289032
l_curve_5,10,0.6945419311523438,0.4285714328289032
l_curve_5,11,0.6680542230606079,0.4761904776096344
l_curve_5,12,0.6422287821769714,0.523809552192688
l_curve_5,13,0.6171177625656128,0.6190476417541504
l_curve_5,14,0.5926905274391174,0.6666666865348816
l_curve_5,15,0.5687949657440186,0.6666666865348816
l_curve_5,16,0.5458205342292786,0.7142857313156128
l_curve_5,17,0.5235766768455505,0.761904776096344
l_curve_5,18,0.5021658539772034,0.8571428656578064
l_curve_5,19,0.48166975378990173,0.8571428656578064
l_curve_5,20,0.4622257351875305,0.8571428656578064
l_curve_5,21,0.44363152980804443,0.8571428656578064
l_curve_5,22,0.4260043501853943,0.9047619104385376
l_curve_5,23,0.40955275297164917,0.9047619104385376
l_curve_5,24,0.3940499722957611,0.9047619104385376
l_curve_5,25,0.37953266501426697,0.9047619104385376
l_curve_5,26,0.365985631942749,0.9047619104385376
l_curve_5,27,0.35344091057777405,0.9047619104385376
l_curve_5,28,0.34171372652053833,0.9047619104385376
l_curve_5,29,0.33087971806526184,0.9047619104385376
l_curve_5,30,0.32076629996299744,0.9047619104385376
l_curve_5,31,0.31124022603034973,0.9047619104385376
l_curve_5,32,0.3024135231971741,0.9047619104385376
l_curve_5,33,0.2942052185535431,0.9047619104385376
l_curve_5,34,0.28645509481430054,0.9047619104385376
l_curve_5,35,0.27929750084877014,0.9047619104385376
l_curve_5,36,0.2725749611854553,0.9047619104385376
l_curve_5,37,0.26621225476264954,0.9523809552192688
l_curve_5,38,0.26019182801246643,0.9523809552192688
l_curve_5,39,0.2544233500957489,0.9523809552192688
l_curve_5,40,0.2491038590669632,0.9523809552192688
l_curve_5,41,0.24417153000831604,0.9523809552192688
l_curve_5,42,0.23947767913341522,0.9523809552192688
l_curve_5,43,0.23501712083816528,0.9523809552192688
l_curve_5,44,0.23069660365581512,0.9523809552192688
l_curve_5,45,0.22662267088890076,0.9523809552192688
l_curve_5,46,0.222773939371109,0.9523809552192688
l_curve_5,47,0.21907265484333038,0.9523809552192688
l_curve_5,48,0.21555578708648682,0.9523809552192688
l_curve_5,49,0.2122981697320938,0.9523809552192688
l_curve_5,50,0.20909568667411804,0.9523809552192688
l_curve_5,51,0.20603175461292267,0.9523809552192688
l_curve_5,52,0.20303718745708466,0.9523809552192688
l_curve_5,53,0.2002338171005249,0.9523809552192688
l_curve_5,54,0.19740884006023407,0.9523809552192688
l_curve_5,55,0.19469018280506134,0.9523809552192688
l_curve_5,56,0.19223645329475403,0.9523809552192688
l_curve_5,57,0.18984894454479218,0.9523809552192688
l_curve_5,58,0.18759502470493317,0.9523809552192688
l_curve_5,59,0.18521787226200104,0.9523809552192688
l_curve_5,60,0.18289661407470703,0.9523809552192688
l_curve_5,61,0.1808493435382843,0.9523809552192688
l_curve_5,62,0.17883510887622833,0.9523809552192688
l_curve_5,63,0.1768002212047577,0.9523809552192688
l_curve_5,64,0.174937441945076,0.9523809552192688
l_curve_5,65,0.17317426204681396,0.9523809552192688
l_curve_5,66,0.17142947018146515,0.9523809552192688
l_curve_5,67,0.16974541544914246,0.9523809552192688
l_curve_5,68,0.16807416081428528,0.9523809552192688
l_curve_5,69,0.16658484935760498,0.9523809552192688
l_curve_5,70,0.16520798206329346,0.9523809552192688
l_curve_5,71,0.16388607025146484,0.9523809552192688
l_curve_5,72,0.16245844960212708,0.9523809552192688
l_curve_5,73,0.16104476153850555,0.9523809552192688
l_curve_5,74,0.15970724821090698,0.9523809552192688
l_curve_5,75,0.15842247009277344,0.9523809552192688
l_curve_5,76,0.15725186467170715,0.9523809552192688
