client,round,loss,accuracy
l_curve_nofed,1,0.6821058988571167,0.5
l_curve_nofed,2,0.6571394801139832,0.5773809552192688
l_curve_nofed,3,0.6375493407249451,0.6607142686843872
l_curve_nofed,4,0.6220317482948303,0.6904761791229248
l_curve_nofed,5,0.6088325381278992,0.7321428656578064
l_curve_nofed,6,0.5971194505691528,0.7321428656578064
l_curve_nofed,7,0.5863893628120422,0.75
l_curve_nofed,8,0.5762202143669128,0.7559523582458496
l_curve_nofed,9,0.566365122795105,0.7559523582458496
l_curve_nofed,10,0.5567383170127869,0.7559523582458496
l_curve_nofed,11,0.5473734736442566,0.75
l_curve_nofed,12,0.5389469861984253,0.7559523582458496
l_curve_nofed,13,0.530090868473053,0.761904776096344
l_curve_nofed,14,0.5218291282653809,0.773809552192688
l_curve_nofed,15,0.5135988593101501,0.7678571343421936
l_curve_nofed,16,0.5052347779273987,0.7678571343421936
l_curve_nofed,17,0.4973883330821991,0.773809552192688
l_curve_nofed,18,0.48947080969810486,0.773809552192688
l_curve_nofed,19,0.4818883240222931,0.773809552192688
l_curve_nofed,20,0.4743453860282898,0.773809552192688
l_curve_nofed,21,0.4669536352157593,0.773809552192688
l_curve_nofed,22,0.45914044976234436,0.773809552192688
l_curve_nofed,23,0.451888769865036,0.773809552192688
l_curve_nofed,24,0.44466567039489746,0.7797619104385376
l_curve_nofed,25,0.43718475103378296,0.7678571343421936
l_curve_nofed,26,0.430428683757782,0.7797619104385376
l_curve_nofed,27,0.42241692543029785,0.7797619104385376
l_curve_nofed,28,0.4150606393814087,0.7857142686843872
l_curve_nofed,29,0.4072997272014618,0.7916666865348816
l_curve_nofed,30,0.4002618193626404,0.7916666865348816
l_curve_nofed,31,0.39315083622932434,0.7976190447807312
l_curve_nofed,32,0.3864162862300873,0.8095238208770752
l_curve_nofed,33,0.37932074069976807,0.8035714030265808
l_curve_nofed,34,0.3731380105018616,0.8095238208770752
l_curve_nofed,35,0.3671773374080658,0.8095238208770752
l_curve_nofed,36,0.3619217574596405,0.8095238208770752
l_curve_nofed,37,0.35701537132263184,0.8154761791229248
l_curve_nofed,38,0.3518477976322174,0.8333333134651184
l_curve_nofed,39,0.34623679518699646,0.8333333134651184
l_curve_nofed,40,0.34223151206970215,0.8333333134651184
l_curve_nofed,41,0.3386549651622772,0.8333333134651184
l_curve_nofed,42,0.33460718393325806,0.8392857313156128
l_curve_nofed,43,0.33109134435653687,0.8392857313156128
l_curve_nofed,44,0.32754313945770264,0.8392857313156128
l_curve_nofed,45,0.3246157169342041,0.8392857313156128
l_curve_nofed,46,0.3219037652015686,0.8452380895614624
l_curve_nofed,47,0.3193545341491699,0.8452380895614624
l_curve_nofed,48,0.31711331009864807,0.8452380895614624
l_curve_nofed,49,0.3145245313644409,0.8452380895614624
l_curve_nofed,50,0.31251436471939087,0.851190447807312
l_curve_nofed,51,0.3106411397457123,0.8571428656578064
l_curve_nofed,52,0.30846691131591797,0.8571428656578064
l_curve_nofed,53,0.3069707751274109,0.8571428656578064
l_curve_nofed,54,0.305366188287735,0.8571428656578064
l_curve_nofed,55,0.3034621775150299,0.8571428656578064
l_curve_nofed,56,0.30245262384414673,0.8571428656578064
l_curve_nofed,57,0.30154868960380554,0.8571428656578064
l_curve_nofed,58,0.2995189130306244,0.863095223903656
l_curve_nofed,59,0.2986293137073517,0.863095223903656
l_curve_nofed,60,0.2980278730392456,0.8571428656578064
l_curve_nofed,61,0.29717832803726196,0.863095223903656
l_curve_nofed,62,0.29602405428886414,0.863095223903656
l_curve_nofed,63,0.29501470923423767,0.863095223903656
l_curve_nofed,64,0.29480260610580444,0.863095223903656
l_curve_nofed,65,0.293874055147171,0.863095223903656
l_curve_nofed,66,0.29282212257385254,0.8690476417541504
l_curve_nofed,67,0.2921164035797119,0.8690476417541504
l_curve_nofed,68,0.2920594811439514,0.863095223903656
l_curve_nofed,69,0.29107043147087097,0.863095223903656
l_curve_nofed,70,0.2902131974697113,0.8690476417541504
l_curve_nofed,71,0.29038387537002563,0.8690476417541504
l_curve_nofed,72,0.2897822856903076,0.8690476417541504
l_curve_nofed,73,0.28960341215133667,0.8690476417541504
l_curve_nofed,74,0.28920310735702515,0.8690476417541504
l_curve_nofed,75,0.28866925835609436,0.875
l_curve_nofed,76,0.2882876992225647,0.875
l_curve_nofed,77,0.2890273630619049,0.8690476417541504
l_curve_nofed,78,0.28815579414367676,0.875
l_curve_nofed,79,0.2884352505207062,0.8690476417541504
l_curve_nofed,80,0.2875118553638458,0.875
l_curve_nofed,81,0.287524551153183,0.875
l_curve_nofed,82,0.28769877552986145,0.875
l_curve_nofed,83,0.28696417808532715,0.875
l_curve_nofed,84,0.2871566414833069,0.875
l_curve_nofed,85,0.2864794433116913,0.875
l_curve_nofed,86,0.28646254539489746,0.875
l_curve_nofed,87,0.28654271364212036,0.875
l_curve_nofed,88,0.28631871938705444,0.875
l_curve_nofed,89,0.28607627749443054,0.875
l_curve_nofed,90,0.28596657514572144,0.875
l_curve_nofed,91,0.2856902480125427,0.875
l_curve_nofed,92,0.2852705419063568,0.875
l_curve_nofed,93,0.28549325466156006,0.875
l_curve_nofed,94,0.2859419584274292,0.875
l_curve_nofed,95,0.28598254919052124,0.875
l_curve_nofed,96,0.28602027893066406,0.875
l_curve_nofed,97,0.28565528988838196,0.875
l_curve_nofed,98,0.28509849309921265,0.875
l_curve_nofed,99,0.2850102186203003,0.875
l_curve_nofed,100,0.2852243483066559,0.875
l_curve_nofed,101,0.2851938307285309,0.875
l_curve_nofed,102,0.28542131185531616,0.875
l_curve_nofed,103,0.28494253754615784,0.875
l_curve_nofed,104,0.2845320999622345,0.875
l_curve_nofed,105,0.2847393751144409,0.875
l_curve_nofed,106,0.2848142981529236,0.875
l_curve_nofed,107,0.2844381630420685,0.875
l_curve_nofed,108,0.2845260202884674,0.875
