client,round,loss,accuracy
l_curve_7,1,0.6581608653068542,0.6666666865348816
l_curve_7,2,0.6494244933128357,0.6666666865348816
l_curve_7,3,0.6427919268608093,0.6666666865348816
l_curve_7,4,0.6377673149108887,0.7142857313156128
l_curve_7,5,0.6336401104927063,0.7142857313156128
l_curve_7,6,0.6299389600753784,0.7142857313156128
l_curve_7,7,0.6264227628707886,0.7142857313156128
l_curve_7,8,0.623056948184967,0.7142857313156128
l_curve_7,9,0.6197286248207092,0.7142857313156128
l_curve_7,10,0.6164448857307434,0.7142857313156128
l_curve_7,11,0.6131247282028198,0.7142857313156128
l_curve_7,12,0.6098451614379883,0.7142857313156128
l_curve_7,13,0.6065831780433655,0.7142857313156128
l_curve_7,14,0.6032798290252686,0.7142857313156128
l_curve_7,15,0.5999968647956848,0.7142857313156128
l_curve_7,16,0.5966998338699341,0.7142857313156128
l_curve_7,17,0.5934555530548096,0.7142857313156128
l_curve_7,18,0.590284526348114,0.7142857313156128
l_curve_7,19,0.5871710777282715,0.7142857313156128
l_curve_7,20,0.5841658711433411,0.7142857313156128
l_curve_7,21,0.5811432003974915,0.7142857313156128
l_curve_7,22,0.578140377998352,0.7142857313156128
l_curve_7,23,0.5752093195915222,0.7142857313156128
l_curve_7,24,0.5723228454589844,0.7142857313156128
l_curve_7,25,0.569613516330719,0.7142857313156128
l_curve_7,26,0.5670028924942017,0.7142857313156128
l_curve_7,27,0.5645359754562378,0.7142857313156128
l_curve_7,28,0.5623285174369812,0.7142857313156128
l_curve_7,29,0.56017005443573,0.7142857313156128
l_curve_7,30,0.5580564737319946,0.7142857313156128
l_curve_7,31,0.5561631321907043,0.7142857313156128
l_curve_7,32,0.5542588233947754,0.7142857313156128
l_curve_7,33,0.5525494813919067,0.7142857313156128
l_curve_7,34,0.5508171319961548,0.7142857313156128
l_curve_7,35,0.549392819404602,0.7142857313156128
l_curve_7,36,0.5481767058372498,0.7142857313156128
l_curve_7,37,0.5469890832901001,0.7142857313156128
l_curve_7,38,0.546081006526947,0.7142857313156128
l_curve_7,39,0.5452669858932495,0.7142857313156128
l_curve_7,40,0.5443917512893677,0.7142857313156128
l_curve_7,41,0.5438432693481445,0.7142857313156128
l_curve_7,42,0.5433732867240906,0.7142857313156128
l_curve_7,43,0.54290771484375,0.7142857313156128
l_curve_7,44,0.5426592826843262,0.7142857313156128
l_curve_7,45,0.5426821708679199,0.7142857313156128
l_curve_7,46,0.5428177714347839,0.7142857313156128
l_curve_7,47,0.5425882339477539,0.7142857313156128
l_curve_7,48,0.5423897504806519,0.7142857313156128
l_curve_7,49,0.5421380996704102,0.761904776096344
l_curve_7,50,0.5419506430625916,0.761904776096344
l_curve_7,51,0.541919469833374,0.761904776096344
l_curve_7,52,0.5419839024543762,0.761904776096344
l_curve_7,53,0.5425284504890442,0.761904776096344
l_curve_7,54,0.5427888035774231,0.761904776096344
l_curve_7,55,0.542609691619873,0.761904776096344
l_curve_7,56,0.542735755443573,0.761904776096344
l_curve_7,57,0.5430412888526917,0.761904776096344
l_curve_7,58,0.5431016683578491,0.761904776096344
l_curve_7,59,0.5435234308242798,0.761904776096344
l_curve_7,60,0.5436974763870239,0.761904776096344
l_curve_7,61,0.5438083410263062,0.761904776096344
l_curve_7,62,0.5435083508491516,0.761904776096344
l_curve_7,63,0.5434449315071106,0.761904776096344
l_curve_7,64,0.5434767603874207,0.761904776096344
l_curve_7,65,0.543368935585022,0.761904776096344
l_curve_7,66,0.5434792637825012,0.761904776096344
l_curve_7,67,0.5435004234313965,0.761904776096344
l_curve_7,68,0.5435861945152283,0.7142857313156128
l_curve_7,69,0.5437590479850769,0.7142857313156128
l_curve_7,70,0.5437938570976257,0.7142857313156128
l_curve_7,71,0.544086754322052,0.7142857313156128
l_curve_7,72,0.5445056557655334,0.7142857313156128
l_curve_7,73,0.5446959137916565,0.7142857313156128
l_curve_7,74,0.5450164675712585,0.7142857313156128
l_curve_7,75,0.5450743436813354,0.7142857313156128
l_curve_7,76,0.544968843460083,0.7142857313156128
l_curve_7,77,0.5445395708084106,0.7142857313156128
l_curve_7,78,0.5444199442863464,0.7142857313156128
l_curve_7,79,0.5442347526550293,0.7142857313156128
l_curve_7,80,0.5447503328323364,0.7142857313156128
l_curve_7,81,0.5450916290283203,0.7142857313156128
l_curve_7,82,0.5454076528549194,0.7142857313156128
l_curve_7,83,0.545775830745697,0.7142857313156128
l_curve_7,84,0.5458362698554993,0.7142857313156128
l_curve_7,85,0.5460267663002014,0.7142857313156128
l_curve_7,86,0.5458181500434875,0.7142857313156128
l_curve_7,87,0.5457472205162048,0.7142857313156128
l_curve_7,88,0.5458001494407654,0.7142857313156128
l_curve_7,89,0.5458440184593201,0.7142857313156128
l_curve_7,90,0.5457207560539246,0.7142857313156128
l_curve_7,91,0.5459233522415161,0.7142857313156128
l_curve_7,92,0.5462378263473511,0.7142857313156128
l_curve_7,93,0.546488344669342,0.7142857313156128
l_curve_7,94,0.5467572212219238,0.7142857313156128
l_curve_7,95,0.5469058752059937,0.7142857313156128
l_curve_7,96,0.5471093058586121,0.7142857313156128
l_curve_7,97,0.5474253296852112,0.7142857313156128
l_curve_7,98,0.5476088523864746,0.7142857313156128
l_curve_7,99,0.5475569367408752,0.7142857313156128
l_curve_7,100,0.5474230647087097,0.7142857313156128
l_curve_7,101,0.5479843020439148,0.7142857313156128
l_curve_7,102,0.548037588596344,0.7142857313156128
l_curve_7,103,0.5485341548919678,0.7142857313156128
l_curve_7,104,0.5494832396507263,0.7142857313156128
l_curve_7,105,0.549568235874176,0.7142857313156128
l_curve_7,106,0.5502190589904785,0.7142857313156128
l_curve_7,107,0.5507365465164185,0.7142857313156128
l_curve_7,108,0.5510762333869934,0.7142857313156128
l_curve_7,109,0.5515636205673218,0.7142857313156128
l_curve_7,110,0.5515589714050293,0.7142857313156128
l_curve_7,111,0.5519400238990784,0.7142857313156128
l_curve_7,112,0.5530295968055725,0.7142857313156128
l_curve_7,113,0.5535174012184143,0.7142857313156128
l_curve_7,114,0.5543655157089233,0.7142857313156128
l_curve_7,115,0.5548903942108154,0.7142857313156128
l_curve_7,116,0.55511873960495,0.7142857313156128
l_curve_7,117,0.5549588203430176,0.7142857313156128
l_curve_7,118,0.5547057390213013,0.7142857313156128
l_curve_7,119,0.5549238324165344,0.7142857313156128
l_curve_7,120,0.5549538731575012,0.7142857313156128
l_curve_7,121,0.5552123785018921,0.7142857313156128
l_curve_7,122,0.555808424949646,0.7142857313156128
l_curve_7,123,0.5561964511871338,0.7142857313156128
l_curve_7,124,0.5568605661392212,0.7142857313156128
l_curve_7,125,0.5576004981994629,0.6666666865348816
l_curve_7,126,0.55762779712677,0.6666666865348816
l_curve_7,127,0.5576251745223999,0.6666666865348816
l_curve_7,128,0.5580453276634216,0.6666666865348816
l_curve_7,129,0.5584777593612671,0.6666666865348816
l_curve_7,130,0.558350682258606,0.6666666865348816
l_curve_7,131,0.5585076212882996,0.6666666865348816
l_curve_7,132,0.5590544939041138,0.6666666865348816
l_curve_7,133,0.5596885681152344,0.6666666865348816
l_curve_7,134,0.5595492720603943,0.6666666865348816
l_curve_7,135,0.5595157742500305,0.6666666865348816
l_curve_7,136,0.5595412254333496,0.6666666865348816
l_curve_7,137,0.5596808195114136,0.6666666865348816
l_curve_7,138,0.5598193407058716,0.6666666865348816
l_curve_7,139,0.5601803064346313,0.6666666865348816
l_curve_7,140,0.5604046583175659,0.6666666865348816
l_curve_7,141,0.561103105545044,0.6666666865348816
l_curve_7,142,0.5614827275276184,0.6666666865348816
l_curve_7,143,0.5616829991340637,0.6666666865348816
l_curve_7,144,0.5624924302101135,0.6666666865348816
l_curve_7,145,0.5631387233734131,0.6666666865348816
l_curve_7,146,0.5636310577392578,0.6666666865348816
l_curve_7,147,0.5637005567550659,0.6666666865348816
l_curve_7,148,0.5636867880821228,0.6666666865348816
l_curve_7,149,0.5633621215820312,0.6666666865348816
l_curve_7,150,0.5630369782447815,0.6666666865348816
l_curve_7,151,0.5631568431854248,0.6666666865348816
l_curve_7,152,0.5629887580871582,0.6666666865348816
l_curve_7,153,0.5629607439041138,0.6666666865348816
l_curve_7,154,0.5632377862930298,0.6666666865348816
l_curve_7,155,0.5636271238327026,0.6666666865348816
l_curve_7,156,0.563819408416748,0.6666666865348816
l_curve_7,157,0.5641052722930908,0.6666666865348816
l_curve_7,158,0.5642715692520142,0.6666666865348816
l_curve_7,159,0.5648831129074097,0.6666666865348816
l_curve_7,160,0.5650076866149902,0.6666666865348816
l_curve_7,161,0.5654539465904236,0.6666666865348816
l_curve_7,162,0.5654515027999878,0.6666666865348816
l_curve_7,163,0.5653568506240845,0.6666666865348816
l_curve_7,164,0.5658326148986816,0.6666666865348816
l_curve_7,165,0.5652620196342468,0.6666666865348816
l_curve_7,166,0.5655835866928101,0.6666666865348816
l_curve_7,167,0.5658234357833862,0.6666666865348816
l_curve_7,168,0.5660405158996582,0.6666666865348816
l_curve_7,169,0.5660361051559448,0.6666666865348816
l_curve_7,170,0.5660521388053894,0.6666666865348816
l_curve_7,171,0.5657204389572144,0.6666666865348816
l_curve_7,172,0.5656802654266357,0.6666666865348816
l_curve_7,173,0.5661147236824036,0.6666666865348816
l_curve_7,174,0.566085934638977,0.6666666865348816
l_curve_7,175,0.5658862590789795,0.6666666865348816
l_curve_7,176,0.5661101341247559,0.6666666865348816
l_curve_7,177,0.5659609436988831,0.6666666865348816
l_curve_7,178,0.5659955143928528,0.6666666865348816
l_curve_7,179,0.5665038228034973,0.6666666865348816
l_curve_7,180,0.5662429332733154,0.6666666865348816
l_curve_7,181,0.5662978291511536,0.6666666865348816
l_curve_7,182,0.5667189359664917,0.6666666865348816
l_curve_7,183,0.5668555498123169,0.6666666865348816
l_curve_7,184,0.566930890083313,0.6666666865348816
l_curve_7,185,0.5676806569099426,0.6666666865348816
l_curve_7,186,0.5682061314582825,0.6666666865348816
l_curve_7,187,0.5679187774658203,0.6666666865348816
l_curve_7,188,0.5678225159645081,0.6666666865348816
l_curve_7,189,0.5682925581932068,0.6666666865348816
l_curve_7,190,0.5684605836868286,0.6666666865348816
l_curve_7,191,0.5684309601783752,0.6666666865348816
l_curve_7,192,0.5681487917900085,0.6666666865348816
l_curve_7,193,0.5679658055305481,0.6666666865348816
l_curve_7,194,0.567833423614502,0.6666666865348816
l_curve_7,195,0.5677798390388489,0.6666666865348816
l_curve_7,196,0.5680100321769714,0.6666666865348816
l_curve_7,197,0.5682783722877502,0.6666666865348816
